group1,group2,meandiff,p-adj,lower,upper,reject
Ammonium_Germanium,Azetidinium_Germanium,0.1325,1.0,-0.6295,0.8946,False
Ammonium_Germanium,Azetidinium_Lead,-0.023,1.0,-0.7912,0.7452,False
Ammonium_Germanium,Azetidinium_Tin,0.0398,1.0,-0.7171,0.7966,False
Ammonium_Germanium,Butylammonium_Germanium,0.2737,1.0,-0.6852,1.2325,False
Ammonium_Germanium,Butylammonium_Lead,0.171,1.0,-0.7492,1.0912,False
Ammonium_Germanium,Butylammonium_Tin,0.209,1.0,-0.7748,1.1928,False
Ammonium_Germanium,Dimethylammonium_Germanium,0.1136,1.0,-0.7021,0.9293,False
Ammonium_Germanium,Dimethylammonium_Lead,-0.053,1.0,-0.8844,0.7785,False
Ammonium_Germanium,Dimethylammonium_Tin,0.0459,1.0,-0.7746,0.8664,False
Ammonium_Germanium,Ethylammonium_Germanium,0.1379,1.0,-0.6469,0.9227,False
Ammonium_Germanium,Ethylammonium_Lead,0.0941,1.0,-0.696,0.8843,False
Ammonium_Germanium,Ethylammonium_Tin,0.1196,1.0,-0.6603,0.8996,False
Ammonium_Germanium,Formamidinium_Germanium,0.0121,1.0,-0.9717,0.9959,False
Ammonium_Germanium,Formamidinium_Lead,-0.2971,1.0,-1.2809,0.6866,False
Ammonium_Germanium,Formamidinium_Tin,-0.0442,1.0,-1.0279,0.9396,False
Ammonium_Germanium,Guanidinium_Germanium,0.0554,1.0,-0.9283,1.0392,False
Ammonium_Germanium,Guanidinium_Lead,-0.1367,1.0,-1.1205,0.847,False
Ammonium_Germanium,Guanidinium_Tin,-0.0932,1.0,-1.1072,0.9208,False
Ammonium_Germanium,Hydrazinium_Germanium,0.0254,1.0,-0.762,0.8128,False
Ammonium_Germanium,Hydrazinium_Lead,-0.1182,1.0,-0.9253,0.6889,False
Ammonium_Germanium,Hydrazinium_Tin,0.029,1.0,-0.7532,0.8113,False
Ammonium_Germanium,Hydroxylammonium_Germanium,-0.1062,1.0,-0.9376,0.7252,False
Ammonium_Germanium,Hydroxylammonium_Lead,-0.487,0.9786,-1.3246,0.3506,False
Ammonium_Germanium,Hydroxylammonium_Tin,-0.1785,1.0,-1.0161,0.6592,False
Ammonium_Germanium,Imidazolium_Germanium,-0.0953,1.0,-0.921,0.7305,False
Ammonium_Germanium,Imidazolium_Lead,-0.2304,1.0,-1.0824,0.6215,False
Ammonium_Germanium,Imidazolium_Tin,-0.1438,1.0,-0.9595,0.6719,False
Ammonium_Germanium,Isopropylammonium_Germanium,0.184,1.0,-0.6231,0.9911,False
Ammonium_Germanium,Isopropylammonium_Lead,0.168,1.0,-0.6316,0.9677,False
Ammonium_Germanium,Isopropylammonium_Tin,0.1672,1.0,-0.636,0.9705,False
Ammonium_Germanium,Methylammonium_Germanium,0.0459,1.0,-0.8144,0.9062,False
Ammonium_Germanium,Methylammonium_Lead,-0.1298,1.0,-0.9994,0.7397,False
Ammonium_Germanium,Methylammonium_Tin,0.0432,1.0,-0.8087,0.8952,False
Ammonium_Germanium,Propylammonium_Germanium,0.339,1.0,-0.4366,1.1146,False
Ammonium_Germanium,Propylammonium_Lead,0.1286,1.0,-0.6514,0.9085,False
Ammonium_Germanium,Propylammonium_Tin,0.2139,1.0,-0.556,0.9838,False
Ammonium_Germanium,Tetramethylammonium_Germanium,0.3299,1.0,-0.6842,1.3439,False
Ammonium_Germanium,Tetramethylammonium_Lead,0.0197,1.0,-0.964,1.0035,False
Ammonium_Germanium,Tetramethylammonium_Tin,0.2176,1.0,-0.7964,1.2316,False
Ammonium_Germanium,Trimethylammonium_Germanium,0.2058,1.0,-0.6013,1.0129,False
Ammonium_Germanium,Trimethylammonium_Lead,-0.0257,1.0,-0.8131,0.7617,False
Ammonium_Germanium,Trimethylammonium_Tin,0.0995,1.0,-0.6879,0.8869,False
Ammonium_Lead,Ammonium_Tin,0.2134,1.0,-0.7563,1.1831,False
Ammonium_Lead,Azetidinium_Germanium,0.3247,1.0,-0.476,1.1254,False
Ammonium_Lead,Azetidinium_Lead,0.1692,1.0,-0.6374,0.9758,False
Ammonium_Lead,Azetidinium_Tin,0.2319,1.0,-0.5638,1.0277,False
Ammonium_Lead,Butylammonium_Germanium,0.4658,0.9997,-0.524,1.4557,False
Ammonium_Lead,Butylammonium_Lead,0.3632,1.0,-0.5893,1.3157,False
Ammonium_Lead,Butylammonium_Tin,0.4012,1.0,-0.6129,1.4152,False
Ammonium_Lead,Dimethylammonium_Germanium,0.3058,1.0,-0.5462,1.1577,False
Ammonium_Lead,Dimethylammonium_Lead,0.1392,1.0,-0.7278,1.0062,False
Ammonium_Lead,Dimethylammonium_Tin,0.238,1.0,-0.6185,1.0946,False
Ammonium_Lead,Ethylammonium_Germanium,0.3301,1.0,-0.4923,1.1525,False
Ammonium_Lead,Ethylammonium_Lead,0.2863,1.0,-0.5413,1.1139,False
Ammonium_Lead,Ethylammonium_Tin,0.3118,1.0,-0.506,1.1296,False
Ammonium_Lead,Formamidinium_Germanium,0.2043,1.0,-0.8098,1.2183,False
Ammonium_Lead,Formamidinium_Lead,-0.105,1.0,-1.119,0.9091,False
Ammonium_Lead,Formamidinium_Tin,0.148,1.0,-0.866,1.162,False
Ammonium_Lead,Guanidinium_Germanium,0.2476,1.0,-0.7664,1.2616,False
Ammonium_Lead,Guanidinium_Lead,0.0554,1.0,-0.9586,1.0695,False
Ammonium_Lead,Guanidinium_Tin,0.099,1.0,-0.9445,1.1424,False
Ammonium_Lead,Hydrazinium_Germanium,0.2175,1.0,-0.6074,1.0424,False
Ammonium_Lead,Hydrazinium_Lead,0.0739,1.0,-0.7698,0.9177,False
Ammonium_Lead,Hydrazinium_Tin,0.2212,1.0,-0.5988,1.0413,False
Ammonium_Lead,Hydroxylammonium_Germanium,0.086,1.0,-0.7811,0.953,False
Ammonium_Lead,Hydroxylammonium_Lead,-0.2948,1.0,-1.1678,0.5782,False
Ammonium_Lead,Hydroxylammonium_Tin,0.0137,1.0,-0.8593,0.8867,False
Ammonium_Lead,Imidazolium_Germanium,0.0969,1.0,-0.7647,0.9585,False
Ammonium_Lead,Imidazolium_Lead,-0.0383,1.0,-0.925,0.8485,False
Ammonium_Lead,Imidazolium_Tin,0.0484,1.0,-0.8036,0.9003,False
Ammonium_Lead,Isopropylammonium_Germanium,0.3761,0.9999,-0.4676,1.2199,False
Ammonium_Lead,Isopropylammonium_Lead,0.3602,1.0,-0.4764,1.1968,False
Ammonium_Lead,Isopropylammonium_Tin,0.3594,1.0,-0.4806,1.1994,False
Ammonium_Lead,Methylammonium_Germanium,0.2381,1.0,-0.6567,1.1328,False
Ammonium_Lead,Methylammonium_Lead,0.0623,1.0,-0.8413,0.966,False
Ammonium_Lead,Methylammonium_Tin,0.2354,1.0,-0.6513,1.1222,False
Ammonium_Lead,Propylammonium_Germanium,0.5312,0.8931,-0.2825,1.3449,False
