group1,group2,meandiff,p-adj,lower,upper,reject
Acetamidinium_Chloride,Trimethylammonium_Iodide,-1.0933,-0.0,-1.2306,-0.956,True
Acetamidinium_Iodide,Ammonium_Bromide,0.6843,-0.0,0.5039,0.8648,True
Acetamidinium_Iodide,Ammonium_Chloride,1.1511,-0.0,0.9567,1.3455,True
Acetamidinium_Iodide,Ammonium_Iodide,0.1182,0.8889,-0.0622,0.2986,False
Acetamidinium_Iodide,Azetidinium_Bromide,0.7771,-0.0,0.6496,0.9047,True
Acetamidinium_Iodide,Azetidinium_Chloride,1.3241,-0.0,1.1961,1.4521,True
Acetamidinium_Iodide,Azetidinium_Iodide,0.0677,0.9955,-0.0595,0.1949,False
Acetamidinium_Iodide,Butylammonium_Bromide,0.9179,-0.0,0.7375,1.0983,True
Acetamidinium_Iodide,Butylammonium_Chloride,1.5625,-0.0,1.382,1.7429,True
Acetamidinium_Iodide,Butylammonium_Iodide,0.2173,0.0009,0.0422,0.3923,True
Acetamidinium_Iodide,Dimethylammonium_Bromide,0.7643,-0.0,0.6204,0.9083,True
Acetamidinium_Iodide,Dimethylammonium_Chloride,1.2917,-0.0,1.1463,1.4371,True
Acetamidinium_Iodide,Dimethylammonium_Iodide,0.0735,0.9981,-0.0704,0.2175,False
Acetamidinium_Iodide,Ethylammonium_Bromide,0.8542,-0.0,0.7202,0.9883,True
Acetamidinium_Iodide,Ethylammonium_Chloride,1.4372,-0.0,1.3016,1.5727,True
Acetamidinium_Iodide,Ethylammonium_Iodide,0.1273,0.0859,-0.0054,0.26,False
Acetamidinium_Iodide,Formamidinium_Bromide,0.5939,-0.0,0.4071,0.7807,True
Acetamidinium_Iodide,Formamidinium_Chloride,1.1613,-0.0,0.9745,1.348,True
Acetamidinium_Iodide,Formamidinium_Iodide,-0.0982,0.9965,-0.285,0.0885,False
Acetamidinium_Iodide,Guanidinium_Bromide,0.6917,-0.0,0.5049,0.8785,True
Acetamidinium_Iodide,Guanidinium_Chloride,1.1981,-0.0,1.0037,1.3925,True
Acetamidinium_Iodide,Guanidinium_Iodide,-0.0082,1.0,-0.195,0.1785,False
