group1,group2,meandiff,p-adj,lower,upper,reject
Guanidinium_Lead,Hydrazinium_Tin,-0.584,0.4091,-1.304,0.1359,False
Guanidinium_Lead,Hydroxylammonium_Germanium,0.0807,1.0,-0.6845,0.8459,False
Guanidinium_Lead,Hydroxylammonium_Lead,0.6312,0.385,-0.1397,1.4021,False
Guanidinium_Lead,Hydroxylammonium_Tin,-0.1993,1.0,-0.9702,0.5717,False
Guanidinium_Lead,Imidazolium_Germanium,0.1681,1.0,-0.5919,0.928,False
Guanidinium_Lead,Imidazolium_Lead,0.3821,0.9993,-0.402,1.1662,False
Guanidinium_Lead,Imidazolium_Tin,-0.1251,1.0,-0.8758,0.6256,False
Guanidinium_Lead,Isopropylammonium_Germanium,-0.1551,1.0,-0.8979,0.5877,False
Guanidinium_Lead,Isopropylammonium_Lead,-0.2669,1.0,-1.0029,0.4691,False
Guanidinium_Lead,Isopropylammonium_Tin,-0.4895,0.8744,-1.2287,0.2498,False
Guanidinium_Lead,Methylammonium_Germanium,-0.0995,1.0,-0.8913,0.6922,False
Guanidinium_Lead,Methylammonium_Lead,0.1939,1.0,-0.6063,0.9942,False
Guanidinium_Lead,Methylammonium_Tin,-0.4717,0.9637,-1.2558,0.3124,False
Guanidinium_Lead,Propylammonium_Germanium,-0.09,1.0,-0.8038,0.6239,False
Guanidinium_Lead,Propylammonium_Lead,-0.3442,0.9995,-1.062,0.3736,False
Guanidinium_Lead,Propylammonium_Tin,-0.4625,0.8933,-1.1711,0.2461,False
Guanidinium_Lead,Tetramethylammonium_Germanium,0.4695,0.9986,-0.4638,1.4027,False
Guanidinium_Lead,Tetramethylammonium_Lead,0.0164,1.0,-0.889,0.9218,False
Guanidinium_Lead,Tetramethylammonium_Tin,0.0502,1.0,-0.8831,0.9835,False
Guanidinium_Lead,Trimethylammonium_Germanium,0.2576,1.0,-0.4852,1.0005,False
Guanidinium_Lead,Trimethylammonium_Lead,0.0368,1.0,-0.6879,0.7615,False
Guanidinium_Lead,Trimethylammonium_Tin,-0.1933,1.0,-0.918,0.5314,False
Guanidinium_Tin,Hydrazinium_Germanium,0.3671,0.9994,-0.3921,1.1263,False
Guanidinium_Tin,Hydrazinium_Lead,0.8051,0.0294,0.0286,1.5817,True
Guanidinium_Tin,Hydrazinium_Tin,0.0883,1.0,-0.6665,0.843,False
Guanidinium_Tin,Hydroxylammonium_Germanium,0.753,0.1053,-0.045,1.551,False
Guanidinium_Tin,Hydroxylammonium_Lead,1.3035,0.0,0.5,2.1069,True
Guanidinium_Tin,Hydroxylammonium_Tin,0.473,0.9739,-0.3304,1.2765,False
Guanidinium_Tin,Imidazolium_Germanium,0.8404,0.0207,0.0474,1.6333,True
Guanidinium_Tin,Imidazolium_Lead,1.0544,0.0003,0.2382,1.8705,True
Guanidinium_Tin,Imidazolium_Tin,0.5472,0.7854,-0.2369,1.3313,False
Guanidinium_Tin,Isopropylammonium_Germanium,0.5172,0.866,-0.2594,1.2937,False
Guanidinium_Tin,Isopropylammonium_Lead,0.4054,0.9964,-0.3646,1.1754,False
Guanidinium_Tin,Isopropylammonium_Tin,0.1828,1.0,-0.5903,0.956,False
Guanidinium_Tin,Methylammonium_Germanium,0.5728,0.7919,-0.2507,1.3962,False
Guanidinium_Tin,Methylammonium_Lead,0.8662,0.0274,0.0346,1.6979,True
Guanidinium_Tin,Methylammonium_Tin,0.2006,1.0,-0.6155,1.0167,False
Guanidinium_Tin,Propylammonium_Germanium,0.5823,0.5226,-0.1665,1.3312,False
Guanidinium_Tin,Propylammonium_Lead,0.3281,1.0,-0.4246,1.0808,False
Guanidinium_Tin,Propylammonium_Tin,0.2098,1.0,-0.5341,0.9536,False
Guanidinium_Tin,Tetramethylammonium_Germanium,1.1417,0.0023,0.1814,2.1021,True
Guanidinium_Tin,Tetramethylammonium_Lead,0.6887,0.6598,-0.2446,1.622,False
Guanidinium_Tin,Tetramethylammonium_Tin,0.7225,0.6106,-0.2379,1.6828,False
Guanidinium_Tin,Trimethylammonium_Germanium,0.9299,0.002,0.1534,1.7065,True
Guanidinium_Tin,Trimethylammonium_Lead,0.7091,0.1185,-0.0501,1.4683,False
Guanidinium_Tin,Trimethylammonium_Tin,0.479,0.9298,-0.2802,1.2382,False
Hydrazinium_Germanium,Hydrazinium_Lead,0.438,0.2563,-0.0691,0.9451,False
Hydrazinium_Germanium,Hydrazinium_Tin,-0.2788,0.9734,-0.7519,0.1942,False
Hydrazinium_Germanium,Hydroxylammonium_Germanium,0.3859,0.733,-0.1535,0.9253,False
Hydrazinium_Germanium,Hydroxylammonium_Lead,0.9364,0.0,0.3889,1.4839,True
Hydrazinium_Germanium,Hydroxylammonium_Tin,0.1059,1.0,-0.4415,0.6534,False
Hydrazinium_Germanium,Imidazolium_Germanium,0.4733,0.1964,-0.0587,1.0052,False
Hydrazinium_Germanium,Imidazolium_Lead,0.6873,0.0015,0.1214,1.2532,True
Hydrazinium_Germanium,Imidazolium_Tin,0.1801,1.0,-0.3385,0.6987,False
Hydrazinium_Germanium,Isopropylammonium_Germanium,0.1501,1.0,-0.357,0.6572,False
Hydrazinium_Germanium,Isopropylammonium_Lead,0.0383,1.0,-0.4587,0.5353,False
Hydrazinium_Germanium,Isopropylammonium_Tin,-0.1843,1.0,-0.6862,0.3177,False
Hydrazinium_Germanium,Methylammonium_Germanium,0.2057,1.0,-0.3708,0.7821,False
Hydrazinium_Germanium,Methylammonium_Lead,0.4991,0.2959,-0.0889,1.0872,False
Hydrazinium_Germanium,Methylammonium_Tin,-0.1665,1.0,-0.7324,0.3994,False
Hydrazinium_Germanium,Propylammonium_Germanium,0.2152,0.9998,-0.2484,0.6789,False
Hydrazinium_Germanium,Propylammonium_Lead,-0.039,1.0,-0.5088,0.4308,False
Hydrazinium_Germanium,Propylammonium_Tin,-0.1573,1.0,-0.6128,0.2982,False
Hydrazinium_Germanium,Tetramethylammonium_Germanium,0.7747,0.0374,0.0154,1.5339,True
Hydrazinium_Germanium,Tetramethylammonium_Lead,0.3216,0.9999,-0.4031,1.0463,False
Hydrazinium_Germanium,Tetramethylammonium_Tin,0.3554,0.9997,-0.4038,1.1146,False
Hydrazinium_Germanium,Trimethylammonium_Germanium,0.5628,0.0093,0.0557,1.07,True
Hydrazinium_Germanium,Trimethylammonium_Lead,0.342,0.743,-0.1382,0.8221,False
Hydrazinium_Germanium,Trimethylammonium_Tin,0.1119,1.0,-0.3683,0.5921,False
Hydrazinium_Lead,Hydrazinium_Tin,-0.7169,0.0,-1.2173,-0.2165,True
Hydrazinium_Lead,Hydroxylammonium_Germanium,-0.0521,1.0,-0.6157,0.5114,False
Hydrazinium_Lead,Hydroxylammonium_Lead,0.4983,0.2352,-0.0729,1.0696,False
Hydrazinium_Lead,Hydroxylammonium_Tin,-0.3321,0.9786,-0.9033,0.2392,False
Hydrazinium_Lead,Imidazolium_Germanium,0.0352,1.0,-0.5212,0.5916,False
Hydrazinium_Lead,Imidazolium_Lead,0.2492,1.0,-0.3397,0.8382,False
Hydrazinium_Lead,Imidazolium_Tin,-0.2579,0.9996,-0.8016,0.2858,False
Hydrazinium_Lead,Isopropylammonium_Germanium,-0.288,0.994,-0.8206,0.2447,False
Hydrazinium_Lead,Isopropylammonium_Lead,-0.3997,0.5694,-0.9228,0.1234,False
Hydrazinium_Lead,Isopropylammonium_Tin,-0.6223,0.0028,-1.15,-0.0945,True
Hydrazinium_Lead,Methylammonium_Germanium,-0.2324,1.0,-0.8314,0.3667,False
Hydrazinium_Lead,Methylammonium_Lead,0.0611,1.0,-0.5492,0.6714,False
Hydrazinium_Lead,Methylammonium_Tin,-0.6046,0.0342,-1.1935,-0.0156,True
Hydrazinium_Lead,Propylammonium_Germanium,-0.2228,0.9999,-0.7143,0.2687,False
Hydrazinium_Lead,Propylammonium_Lead,-0.477,0.0864,-0.9743,0.0202,False
Hydrazinium_Lead,Propylammonium_Tin,-0.5953,0.0011,-1.0792,-0.1115,True
Hydrazinium_Lead,Tetramethylammonium_Germanium,0.3366,1.0,-0.4399,1.1131,False
Hydrazinium_Lead,Tetramethylammonium_Lead,-0.1164,1.0,-0.8593,0.6264,False
Hydrazinium_Lead,Tetramethylammonium_Tin,-0.0827,1.0,-0.8592,0.6939,False
Hydrazinium_Lead,Trimethylammonium_Germanium,0.1248,1.0,-0.4079,0.6575,False
Hydrazinium_Lead,Trimethylammonium_Lead,-0.0961,1.0,-0.6032,0.411,False
Hydrazinium_Lead,Trimethylammonium_Tin,-0.3261,0.9106,-0.8332,0.181,False
Hydrazinium_Tin,Hydroxylammonium_Germanium,0.6647,0.0008,0.1317,1.1978,True
Hydrazinium_Tin,Hydroxylammonium_Lead,1.2152,-0.0,0.674,1.7565,True
Hydrazinium_Tin,Hydroxylammonium_Tin,0.3848,0.7469,-0.1565,0.926,False
Hydrazinium_Tin,Imidazolium_Germanium,0.7521,0.0,0.2266,1.2776,True
Hydrazinium_Tin,Imidazolium_Lead,0.9661,0.0,0.4063,1.526,True
Hydrazinium_Tin,Imidazolium_Tin,0.4589,0.1829,-0.0531,0.971,False
Hydrazinium_Tin,Isopropylammonium_Germanium,0.4289,0.2733,-0.0715,0.9293,False
Hydrazinium_Tin,Isopropylammonium_Lead,0.3171,0.9038,-0.173,0.8073,False
Hydrazinium_Tin,Isopropylammonium_Tin,0.0946,1.0,-0.4005,0.5897,False
Hydrazinium_Tin,Methylammonium_Germanium,0.4845,0.2946,-0.086,1.055,False
Hydrazinium_Tin,Methylammonium_Lead,0.778,0.0001,0.1957,1.3603,True
Hydrazinium_Tin,Methylammonium_Tin,0.1123,1.0,-0.4475,0.6722,False
Hydrazinium_Tin,Propylammonium_Germanium,0.4941,0.0144,0.0378,0.9504,True
Hydrazinium_Tin,Propylammonium_Lead,0.2398,0.9973,-0.2226,0.7023,False
Hydrazinium_Tin,Propylammonium_Tin,0.1215,1.0,-0.3265,0.5695,False
Hydrazinium_Tin,Tetramethylammonium_Germanium,1.0535,0.0,0.2988,1.8082,True
Hydrazinium_Tin,Tetramethylammonium_Lead,0.6004,0.3383,-0.1196,1.3204,False
Hydrazinium_Tin,Tetramethylammonium_Tin,0.6342,0.3197,-0.1205,1.3889,False
Hydrazinium_Tin,Trimethylammonium_Germanium,0.8417,0.0,0.3413,1.3421,True
Hydrazinium_Tin,Trimethylammonium_Lead,0.6208,0.0002,0.1478,1.0939,True
Hydrazinium_Tin,Trimethylammonium_Tin,0.3907,0.3623,-0.0823,0.8638,False
Hydroxylammonium_Germanium,Hydroxylammonium_Lead,0.5505,0.1443,-0.0496,1.1506,False
Hydroxylammonium_Germanium,Hydroxylammonium_Tin,-0.2799,0.9997,-0.88,0.3201,False
Hydroxylammonium_Germanium,Imidazolium_Germanium,0.0874,1.0,-0.4986,0.6733,False
Hydroxylammonium_Germanium,Imidazolium_Lead,0.3014,0.9993,-0.3155,0.9183,False
Hydroxylammonium_Germanium,Imidazolium_Tin,-0.2058,1.0,-0.7797,0.3681,False
Hydroxylammonium_Germanium,Isopropylammonium_Germanium,-0.2358,1.0,-0.7993,0.3277,False
Hydroxylammonium_Germanium,Isopropylammonium_Lead,-0.3476,0.9354,-0.902,0.2069,False
Hydroxylammonium_Germanium,Isopropylammonium_Tin,-0.5701,0.0375,-1.129,-0.0113,True
Hydroxylammonium_Germanium,Methylammonium_Germanium,-0.1802,1.0,-0.8068,0.4464,False
Hydroxylammonium_Germanium,Methylammonium_Lead,0.1132,1.0,-0.5241,0.7506,False
Hydroxylammonium_Germanium,Methylammonium_Tin,-0.5524,0.1846,-1.1693,0.0645,False
Hydroxylammonium_Germanium,Propylammonium_Germanium,-0.1706,1.0,-0.6954,0.3541,False
Hydroxylammonium_Germanium,Propylammonium_Lead,-0.4249,0.4412,-0.955,0.1053,False
Hydroxylammonium_Germanium,Propylammonium_Tin,-0.5432,0.0243,-1.0608,-0.0256,True
Hydroxylammonium_Germanium,Tetramethylammonium_Germanium,0.3888,0.9993,-0.4092,1.1867,False
Hydroxylammonium_Germanium,Tetramethylammonium_Lead,-0.0643,1.0,-0.8295,0.7009,False
Hydroxylammonium_Germanium,Tetramethylammonium_Tin,-0.0305,1.0,-0.8285,0.7675,False
Hydroxylammonium_Germanium,Trimethylammonium_Germanium,0.177,1.0,-0.3866,0.7405,False
Hydroxylammonium_Germanium,Trimethylammonium_Lead,-0.0439,1.0,-0.5833,0.4955,False
Hydroxylammonium_Germanium,Trimethylammonium_Tin,-0.274,0.9983,-0.8134,0.2654,False
Hydroxylammonium_Lead,Hydroxylammonium_Tin,-0.8304,0.0001,-1.4378,-0.2231,True
Hydroxylammonium_Lead,Imidazolium_Germanium,-0.4631,0.5127,-1.0565,0.1303,False
Hydroxylammonium_Lead,Imidazolium_Lead,-0.2491,1.0,-0.8731,0.3749,False
Hydroxylammonium_Lead,Imidazolium_Tin,-0.7563,0.0003,-1.3378,-0.1748,True
Hydroxylammonium_Lead,Isopropylammonium_Germanium,-0.7863,0.0001,-1.3576,-0.215,True
Hydroxylammonium_Lead,Isopropylammonium_Lead,-0.8981,0.0,-1.4604,-0.3358,True
Hydroxylammonium_Lead,Isopropylammonium_Tin,-1.1206,0.0,-1.6873,-0.554,True
Hydroxylammonium_Lead,Methylammonium_Germanium,-0.7307,0.0044,-1.3643,-0.0971,True
Hydroxylammonium_Lead,Methylammonium_Lead,-0.4372,0.8363,-1.0815,0.207,False
Hydroxylammonium_Lead,Methylammonium_Tin,-1.1029,0.0,-1.7269,-0.4789,True
Hydroxylammonium_Lead,Propylammonium_Germanium,-0.7211,0.0001,-1.2542,-0.1881,True
Hydroxylammonium_Lead,Propylammonium_Lead,-0.9754,0.0,-1.5137,-0.437,True
Hydroxylammonium_Lead,Propylammonium_Tin,-1.0937,0.0,-1.6197,-0.5677,True
Hydroxylammonium_Lead,Tetramethylammonium_Germanium,-0.1617,1.0,-0.9652,0.6417,False
Hydroxylammonium_Lead,Tetramethylammonium_Lead,-0.6148,0.4545,-1.3857,0.1561,False
Hydroxylammonium_Lead,Tetramethylammonium_Tin,-0.581,0.7086,-1.3845,0.2225,False
Hydroxylammonium_Lead,Trimethylammonium_Germanium,-0.3735,0.891,-0.9448,0.1977,False
Hydroxylammonium_Lead,Trimethylammonium_Lead,-0.5944,0.0138,-1.1419,-0.0469,True
Hydroxylammonium_Lead,Trimethylammonium_Tin,-0.8245,0.0,-1.3719,-0.277,True
Hydroxylammonium_Tin,Imidazolium_Germanium,0.3673,0.9455,-0.2261,0.9607,False
Hydroxylammonium_Tin,Imidazolium_Lead,0.5813,0.1219,-0.0427,1.2053,False
Hydroxylammonium_Tin,Imidazolium_Tin,0.0742,1.0,-0.5073,0.6557,False
Hydroxylammonium_Tin,Isopropylammonium_Germanium,0.0441,1.0,-0.5271,0.6154,False
Hydroxylammonium_Tin,Isopropylammonium_Lead,-0.0676,1.0,-0.63,0.4947,False
Hydroxylammonium_Tin,Isopropylammonium_Tin,-0.2902,0.9979,-0.8568,0.2764,False
Hydroxylammonium_Tin,Methylammonium_Germanium,0.0997,1.0,-0.5339,0.7333,False
Hydroxylammonium_Tin,Methylammonium_Lead,0.3932,0.9553,-0.251,1.0374,False
Hydroxylammonium_Tin,Methylammonium_Tin,-0.2725,1.0,-0.8965,0.3515,False
Hydroxylammonium_Tin,Propylammonium_Germanium,0.1093,1.0,-0.4238,0.6423,False
Hydroxylammonium_Tin,Propylammonium_Lead,-0.1449,1.0,-0.6833,0.3934,False
Hydroxylammonium_Tin,Propylammonium_Tin,-0.2633,0.9987,-0.7893,0.2627,False
Hydroxylammonium_Tin,Tetramethylammonium_Germanium,0.6687,0.3433,-0.1348,1.4722,False
Hydroxylammonium_Tin,Tetramethylammonium_Lead,0.2156,1.0,-0.5553,0.9866,False
Hydroxylammonium_Tin,Tetramethylammonium_Tin,0.2494,1.0,-0.554,1.0529,False
Hydroxylammonium_Tin,Trimethylammonium_Germanium,0.4569,0.4466,-0.1143,1.0282,False
Hydroxylammonium_Tin,Trimethylammonium_Lead,0.236,1.0,-0.3114,0.7835,False
Hydroxylammonium_Tin,Trimethylammonium_Tin,0.006,1.0,-0.5415,0.5534,False
Imidazolium_Germanium,Imidazolium_Lead,0.214,1.0,-0.3964,0.8244,False
Imidazolium_Germanium,Imidazolium_Tin,-0.2932,0.9975,-0.8601,0.2738,False
Imidazolium_Germanium,Isopropylammonium_Germanium,-0.3232,0.9789,-0.8796,0.2332,False
Imidazolium_Germanium,Isopropylammonium_Lead,-0.435,0.4632,-0.9822,0.1122,False
Imidazolium_Germanium,Isopropylammonium_Tin,-0.6575,0.0022,-1.2092,-0.1059,True
Imidazolium_Germanium,Methylammonium_Germanium,-0.2676,1.0,-0.8878,0.3526,False
Imidazolium_Germanium,Methylammonium_Lead,0.0259,1.0,-0.6052,0.6569,False
Imidazolium_Germanium,Methylammonium_Tin,-0.6398,0.0248,-1.2502,-0.0294,True
Imidazolium_Germanium,Propylammonium_Germanium,-0.258,0.9988,-0.7751,0.2591,False
Imidazolium_Germanium,Propylammonium_Lead,-0.5123,0.0655,-1.0348,0.0103,False
Imidazolium_Germanium,Propylammonium_Tin,-0.6306,0.001,-1.1404,-0.1208,True
Imidazolium_Germanium,Tetramethylammonium_Germanium,0.3014,1.0,-0.4916,1.0944,False
Imidazolium_Germanium,Tetramethylammonium_Lead,-0.1517,1.0,-0.9117,0.6083,False
Imidazolium_Germanium,Tetramethylammonium_Tin,-0.1179,1.0,-0.9109,0.6751,False
Imidazolium_Germanium,Trimethylammonium_Germanium,0.0896,1.0,-0.4668,0.646,False
Imidazolium_Germanium,Trimethylammonium_Lead,-0.1313,1.0,-0.6632,0.4006,False
Imidazolium_Germanium,Trimethylammonium_Tin,-0.3614,0.8348,-0.8933,0.1706,False
Imidazolium_Lead,Imidazolium_Tin,-0.5072,0.3011,-1.106,0.0917,False
Imidazolium_Lead,Isopropylammonium_Germanium,-0.5372,0.1531,-1.1261,0.0517,False
Imidazolium_Lead,Isopropylammonium_Lead,-0.649,0.008,-1.2292,-0.0687,True
Imidazolium_Lead,Isopropylammonium_Tin,-0.8715,0.0,-1.456,-0.2871,True
Imidazolium_Lead,Methylammonium_Germanium,-0.4816,0.6479,-1.1312,0.168,False
Imidazolium_Lead,Methylammonium_Lead,-0.1881,1.0,-0.8481,0.4718,False
Imidazolium_Lead,Methylammonium_Tin,-0.8538,0.0001,-1.494,-0.2136,True
Imidazolium_Lead,Propylammonium_Germanium,-0.472,0.2784,-1.024,0.0799,False
Imidazolium_Lead,Propylammonium_Lead,-0.7263,0.0003,-1.2833,-0.1692,True
Imidazolium_Lead,Propylammonium_Tin,-0.8446,0.0,-1.3897,-0.2995,True
Imidazolium_Lead,Tetramethylammonium_Germanium,0.0874,1.0,-0.7287,0.9035,False
Imidazolium_Lead,Tetramethylammonium_Lead,-0.3657,0.9998,-1.1498,0.4184,False
Imidazolium_Lead,Tetramethylammonium_Tin,-0.3319,1.0,-1.148,0.4842,False
Imidazolium_Lead,Trimethylammonium_Germanium,-0.1244,1.0,-0.7133,0.4645,False
Imidazolium_Lead,Trimethylammonium_Lead,-0.3453,0.9554,-0.9112,0.2206,False
Imidazolium_Lead,Trimethylammonium_Tin,-0.5754,0.0394,-1.1413,-0.0095,True
Imidazolium_Tin,Isopropylammonium_Germanium,-0.03,1.0,-0.5737,0.5136,False
Imidazolium_Tin,Isopropylammonium_Lead,-0.1418,1.0,-0.6761,0.3925,False
Imidazolium_Tin,Isopropylammonium_Tin,-0.3644,0.8424,-0.9032,0.1745,False
Imidazolium_Tin,Methylammonium_Germanium,0.0256,1.0,-0.5833,0.6344,False
Imidazolium_Tin,Methylammonium_Lead,0.319,0.9977,-0.3009,0.9389,False
Imidazolium_Tin,Methylammonium_Tin,-0.3466,0.9801,-0.9455,0.2522,False
Imidazolium_Tin,Propylammonium_Germanium,0.0351,1.0,-0.4683,0.5385,False
Imidazolium_Tin,Propylammonium_Lead,-0.2191,1.0,-0.7281,0.2899,False
Imidazolium_Tin,Propylammonium_Tin,-0.3374,0.8321,-0.8333,0.1585,False
Imidazolium_Tin,Tetramethylammonium_Germanium,0.5945,0.59,-0.1896,1.3786,False
Imidazolium_Tin,Tetramethylammonium_Lead,0.1415,1.0,-0.6092,0.8922,False
Imidazolium_Tin,Tetramethylammonium_Tin,0.1753,1.0,-0.6088,0.9594,False
Imidazolium_Tin,Trimethylammonium_Germanium,0.3827,0.7677,-0.1609,0.9264,False
Imidazolium_Tin,Trimethylammonium_Lead,0.1619,1.0,-0.3568,0.6805,False
Imidazolium_Tin,Trimethylammonium_Tin,-0.0682,1.0,-0.5868,0.4504,False
Isopropylammonium_Germanium,Isopropylammonium_Lead,-0.1118,1.0,-0.6349,0.4113,False
Isopropylammonium_Germanium,Isopropylammonium_Tin,-0.3343,0.926,-0.8621,0.1934,False
Isopropylammonium_Germanium,Methylammonium_Germanium,0.0556,1.0,-0.5435,0.6547,False
Isopropylammonium_Germanium,Methylammonium_Lead,0.3491,0.9836,-0.2612,0.9593,False
Isopropylammonium_Germanium,Methylammonium_Tin,-0.3166,0.9946,-0.9055,0.2723,False
Isopropylammonium_Germanium,Propylammonium_Germanium,0.0652,1.0,-0.4263,0.5567,False
Isopropylammonium_Germanium,Propylammonium_Lead,-0.1891,1.0,-0.6863,0.3082,False
Isopropylammonium_Germanium,Propylammonium_Tin,-0.3074,0.9232,-0.7912,0.1764,False
Isopropylammonium_Germanium,Tetramethylammonium_Germanium,0.6246,0.4317,-0.152,1.4011,False
Isopropylammonium_Germanium,Tetramethylammonium_Lead,0.1715,1.0,-0.5713,0.9143,False
Isopropylammonium_Germanium,Tetramethylammonium_Tin,0.2053,1.0,-0.5712,0.9818,False
Isopropylammonium_Germanium,Trimethylammonium_Germanium,0.4128,0.5321,-0.1199,0.9455,False
Isopropylammonium_Germanium,Trimethylammonium_Lead,0.1919,1.0,-0.3152,0.699,False
Isopropylammonium_Germanium,Trimethylammonium_Tin,-0.0382,1.0,-0.5453,0.4689,False
Isopropylammonium_Lead,Isopropylammonium_Tin,-0.2225,1.0,-0.7406,0.2955,False
Isopropylammonium_Lead,Methylammonium_Germanium,0.1674,1.0,-0.4232,0.7579,False
Isopropylammonium_Lead,Methylammonium_Lead,0.4608,0.5644,-0.1411,1.0628,False
Isopropylammonium_Lead,Methylammonium_Tin,-0.2048,1.0,-0.7851,0.3754,False
Isopropylammonium_Lead,Propylammonium_Germanium,0.1769,1.0,-0.3041,0.658,False
Isopropylammonium_Lead,Propylammonium_Lead,-0.0773,1.0,-0.5643,0.4097,False
Isopropylammonium_Lead,Propylammonium_Tin,-0.1956,1.0,-0.6689,0.2776,False
Isopropylammonium_Lead,Tetramethylammonium_Germanium,0.7364,0.0897,-0.0336,1.5063,False
Isopropylammonium_Lead,Tetramethylammonium_Lead,0.2833,1.0,-0.4527,1.0192,False
Isopropylammonium_Lead,Tetramethylammonium_Tin,0.3171,1.0,-0.4529,1.0871,False
Isopropylammonium_Lead,Trimethylammonium_Germanium,0.5246,0.0481,0.0015,1.0476,True
Isopropylammonium_Lead,Trimethylammonium_Lead,0.3037,0.9546,-0.1933,0.8007,False
Isopropylammonium_Lead,Trimethylammonium_Tin,0.0736,1.0,-0.4234,0.5706,False
Isopropylammonium_Tin,Methylammonium_Germanium,0.3899,0.8875,-0.2047,0.9846,False
Isopropylammonium_Tin,Methylammonium_Lead,0.6834,0.0069,0.0774,1.2893,True
Isopropylammonium_Tin,Methylammonium_Tin,0.0177,1.0,-0.5667,0.6022,False
Isopropylammonium_Tin,Propylammonium_Germanium,0.3995,0.3754,-0.0866,0.8856,False
Isopropylammonium_Tin,Propylammonium_Lead,0.1453,1.0,-0.3467,0.6372,False
Isopropylammonium_Tin,Propylammonium_Tin,0.0269,1.0,-0.4514,0.5053,False
Isopropylammonium_Tin,Tetramethylammonium_Germanium,0.9589,0.0009,0.1858,1.732,True
Isopropylammonium_Tin,Tetramethylammonium_Lead,0.5058,0.8223,-0.2334,1.2451,False
Isopropylammonium_Tin,Tetramethylammonium_Tin,0.5396,0.7851,-0.2335,1.3128,False
Isopropylammonium_Tin,Trimethylammonium_Germanium,0.7471,0.0,0.2194,1.2748,True
Isopropylammonium_Tin,Trimethylammonium_Lead,0.5262,0.0246,0.0243,1.0281,True
Isopropylammonium_Tin,Trimethylammonium_Tin,0.2962,0.9729,-0.2057,0.7981,False
Methylammonium_Germanium,Methylammonium_Lead,0.2935,0.9999,-0.3755,0.9625,False
Methylammonium_Germanium,Methylammonium_Tin,-0.3722,0.9831,-1.0218,0.2774,False
Methylammonium_Germanium,Propylammonium_Germanium,0.0096,1.0,-0.5532,0.5723,False
Methylammonium_Germanium,Propylammonium_Lead,-0.2447,1.0,-0.8125,0.3231,False
Methylammonium_Germanium,Propylammonium_Tin,-0.363,0.8932,-0.9191,0.1931,False
Methylammonium_Germanium,Tetramethylammonium_Germanium,0.569,0.8046,-0.2545,1.3925,False
Methylammonium_Germanium,Tetramethylammonium_Lead,0.1159,1.0,-0.6758,0.9077,False
Methylammonium_Germanium,Tetramethylammonium_Tin,0.1497,1.0,-0.6738,0.9732,False
Methylammonium_Germanium,Trimethylammonium_Germanium,0.3572,0.9683,-0.2419,0.9562,False
Methylammonium_Germanium,Trimethylammonium_Lead,0.1363,1.0,-0.4401,0.7127,False
Methylammonium_Germanium,Trimethylammonium_Tin,-0.0938,1.0,-0.6702,0.4827,False
Methylammonium_Lead,Methylammonium_Tin,-0.6656,0.0442,-1.3256,-0.0057,True
Methylammonium_Lead,Propylammonium_Germanium,-0.2839,0.9991,-0.8586,0.2908,False
Methylammonium_Lead,Propylammonium_Lead,-0.5381,0.1266,-1.1177,0.0415,False
Methylammonium_Lead,Propylammonium_Tin,-0.6564,0.0043,-1.2246,-0.0883,True
Methylammonium_Lead,Tetramethylammonium_Germanium,0.2755,1.0,-0.5562,1.1072,False
Methylammonium_Lead,Tetramethylammonium_Lead,-0.1775,1.0,-0.9778,0.6227,False
Methylammonium_Lead,Tetramethylammonium_Tin,-0.1438,1.0,-0.9754,0.6879,False
Methylammonium_Lead,Trimethylammonium_Germanium,0.0637,1.0,-0.5466,0.674,False
Methylammonium_Lead,Trimethylammonium_Lead,-0.1572,1.0,-0.7452,0.4309,False
Methylammonium_Lead,Trimethylammonium_Tin,-0.3872,0.882,-0.9753,0.2009,False
Methylammonium_Tin,Propylammonium_Germanium,0.3818,0.8027,-0.1702,0.9337,False
Methylammonium_Tin,Propylammonium_Lead,0.1275,1.0,-0.4296,0.6846,False
Methylammonium_Tin,Propylammonium_Tin,0.0092,1.0,-0.5359,0.5543,False
Methylammonium_Tin,Tetramethylammonium_Germanium,0.9412,0.0044,0.125,1.7573,True
Methylammonium_Tin,Tetramethylammonium_Lead,0.4881,0.9412,-0.296,1.2722,False
Methylammonium_Tin,Tetramethylammonium_Tin,0.5219,0.9167,-0.2942,1.338,False
Methylammonium_Tin,Trimethylammonium_Germanium,0.7294,0.0009,0.1404,1.3183,True
Methylammonium_Tin,Trimethylammonium_Lead,0.5085,0.1783,-0.0574,1.0744,False
Methylammonium_Tin,Trimethylammonium_Tin,0.2784,0.9991,-0.2875,0.8443,False
Propylammonium_Germanium,Propylammonium_Lead,-0.2542,0.9881,-0.7071,0.1986,False
Propylammonium_Germanium,Propylammonium_Tin,-0.3726,0.2914,-0.8106,0.0655,False
Propylammonium_Germanium,Tetramethylammonium_Germanium,0.5594,0.6289,-0.1895,1.3083,False
Propylammonium_Germanium,Tetramethylammonium_Lead,0.1063,1.0,-0.6075,0.8202,False
Propylammonium_Germanium,Tetramethylammonium_Tin,0.1401,1.0,-0.6087,0.889,False
Propylammonium_Germanium,Trimethylammonium_Germanium,0.3476,0.7581,-0.1439,0.8391,False
